obs,low        (fiat),high      (fiat),open      (fiat),close     (fiat),vol      (fiat),trade_vol  (fiat),low (crypto),high (crypto),open (crypto),close (crypto),vol (crypto),trade_vol (crypto),
980,58.35,61.96,58.53,60.01,6103.720682,366284.2781,0.0019,0.001977,0.001959,0.001914,206.6903099,0.395605253,
981,56,60.75,59.94,58.33,12582.3289,733927.2448,0.00186,0.002,0.00191,0.001876,433.5090727,0.81326302,
982,57.34,59.33,58.33,58.04,6979.586313,405095.1896,0.001874,0.001932,0.001875,0.001923,454.9501954,0.874869226,
983,57.11,58.56,58,57.62,4884.99664,281473.5064,0.001894,0.001925,0.00192,0.001916,310.6973178,0.595296061,
984,53.02,57.96,57.73,53.81,12124.30464,652408.8325,0.001836,0.001912,0.001907,0.001853,568.3154266,1.053088485,
985,48.4,54.6,53.81,49.06,24044.02882,1179600.054,0.001716,0.001864,0.001853,0.001727,956.7846683,1.652367122,
986,45.48,49.77,48.97,46.05,31247.80071,1438961.223,0.001665,0.001771,0.001718,0.00174,1555.710665,2.706936557,
987,39.34,46.5,46.05,42.59,73635.96726,3136155.846,0.00163,0.001893,0.00174,0.001893,3968.102102,7.511617279,
988,38.94,44.53,42.47,43.47,49218.75145,2139539.125,0.001856,0.00199,0.001875,0.001972,2766.695121,5.455922779,
989,38.46,46.15,43.38,45.86,49565.36168,2273067.487,0.001892,0.002042,0.001964,0.002039,1900.248199,3.874606077,
990,41.06,46.4,45.85,41.86,27398.43922,1146898.666,0.001982,0.002077,0.002042,0.002056,1589.056172,3.267099491,
991,41.27,44.29,41.77,43.53,17088.42392,743859.0934,0.002047,0.002143,0.002055,0.002135,1035.764548,2.21135731,
992,38.49,44.23,43.53,41.55,31188.70152,1295890.548,0.002091,0.002229,0.002122,0.002204,1984.899259,4.374717967,
993,39.84,45.23,41.62,44.29,28013.38064,1240712.629,0.002134,0.002254,0.002196,0.002149,1233.98326,2.651830027,
994,43.03,46.17,44.19,45.3,39613.80202,1794505.231,0.00216,0.002259,0.00216,0.002196,1951.859818,4.286284159,
995,44.57,48.56,45.26,47.09,18381.81386,865599.6146,0.002182,0.0023,0.0022,0.002271,1359.95096,3.088448629,
996,44.37,47.21,46.97,45.08,16892.02692,761492.5734,0.002216,0.002294,0.002274,0.002266,846.2995121,1.917714694,
997,44.99,48.85,45.1,48.6,12860.42333,625016.5736,0.002262,0.002319,0.002262,0.002308,576.9698216,1.331646348,
998,48.44,52.58,48.62,51.69,22664.09974,1171507.315,0.002312,0.00245,0.002312,0.002439,884.6522687,2.157666883,
999,49.53,52.77,51.69,52.34,12077.81876,632153.0337,0.002371,0.002471,0.002444,0.002433,867.9884018,2.111815782,
1000,49.15,53.29,52.3,49.3,7858.30468,387414.4207,0.002341,0.002461,0.002437,0.002341,672.9332979,1.57533685,
1001,48.49,51.65,49.3,49.13,8428.607094,414097.4665,0.00234,0.002406,0.002341,0.002375,915.4575403,2.174211658,
1002,45.8,49.78,49.06,46.22,8210.01357,379466.8272,0.002263,0.002392,0.002373,0.002287,1583.829827,3.622218815,
1003,43.92,46.94,46.23,44.58,17352.21074,773561.555,0.002203,0.002309,0.002283,0.002231,1476.863302,3.294882027,
1004,40.21,44.88,44.56,42.03,42004.40219,1765445.024,0.002114,0.00223,0.00222,0.002145,2385.603907,5.11712038,
1005,40.7,43.42,42.09,41.7,15265.43037,636568.4465,0.00208,0.00221,0.002144,0.00216,1011.115813,2.184010155,
1006,40.62,43.21,41.6,42.83,6471.527195,277175.5098,0.002128,0.00224,0.002165,0.002228,520.0372744,1.158643047,
1007,41.45,43.37,42.81,42.81,5550.171979,237602.8624,0.002144,0.002232,0.002228,0.002217,516.4208312,1.144904983,
1008,41.52,44.6,42.73,44.3,6740.100674,298586.4599,0.002161,0.002224,0.002224,0.002195,551.5481222,1.210648128,
1009,41.74,44.8,44.29,43.04,7893.774912,339748.0722,0.002131,0.002209,0.002191,0.002138,622.6040069,1.331127367,
1010,42.4,44.71,43.1,44.16,9164.078065,404685.6874,0.002128,0.002181,0.002139,0.002159,353.1176011,0.762380901,
1011,43.68,46.32,44.29,46.1,9711.923039,447719.6521,0.0021,0.00218,0.002166,0.00213,299.5671582,0.638078047,
1012,44.93,47.27,46.1,45.79,13622.38495,623769.0067,0.002088,0.002144,0.002128,0.002127,810.6916944,1.724341234,
1013,46.01,48.12,46.05,47.75,12850.18112,613596.1486,0.002135,0.002219,0.002135,0.002212,924.2824906,2.044512869,
1014,44.72,47.79,47.74,45.08,16261.4357,733065.5213,0.002152,0.002215,0.002215,0.002166,984.95437,2.133411165,
1015,41.27,45.04,44.99,41.51,15705.32588,651928.0772,0.002074,0.002177,0.002168,0.002076,1254.614074,2.604578817,
1016,39.66,42.1,41.43,39.79,15020.80838,597677.9655,0.002058,0.002109,0.002072,0.002058,1113.370243,2.291315959,
1017,39.32,42.47,39.84,42.43,14556.64492,617638.4439,0.002055,0.002121,0.002056,0.002088,673.5312354,1.406333219,
1018,40.57,43.87,42.41,43.66,7097.598458,309881.1487,0.00206,0.002142,0.002088,0.002126,818.2215039,1.739538917,
1019,43,44.77,43.69,43.3,12676.94332,548911.6459,0.002073,0.002176,0.002113,0.002086,736.0977811,1.535499971,
1020,42.06,45.05,43.37,44.86,9945.690987,446163.6977,0.002052,0.002117,0.002091,0.002117,363.881461,0.770337053,
1021,44.13,47.1,44.89,46.02,12868.02276,592186.4076,0.002089,0.002232,0.002118,0.00222,860.6397543,1.910620255,
1022,45.91,49.75,45.91,48.86,23613.46539,1153753.919,0.002142,0.00226,0.00222,0.002176,1042.083006,2.267572622,
1023,47.34,50.99,48.91,50.07,13560.91598,678995.0632,0.002115,0.002242,0.002169,0.002136,1250.402305,2.670859324,
1024,46.72,50.88,50.08,47.12,17695.8688,833829.3376,0.002019,0.002154,0.002147,0.002033,903.2427618,1.836292535,
1025,45.39,48.47,47.13,48.2,8750.487708,421773.5075,0.002002,0.002102,0.002031,0.002077,1237.579919,2.570453492,
1026,47.65,50.78,48.21,48.36,19613.59824,948513.611,0.002075,0.002161,0.002075,0.00212,1215.748578,2.577386985,
1027,46.64,50.24,48.43,47.73,8773.087747,418739.4781,0.002109,0.002195,0.002127,0.002128,506.8690185,1.078617271,
1028,47.58,50.16,47.74,48.93,6861.393514,335727.9846,0.00212,0.002177,0.002127,0.002166,540.242,1.170164172,
1029,44.87,49.23,49.08,44.88,9625.18792,431978.4338,0.002106,0.002181,0.002175,0.002112,984.1718141,2.078570871,
1030,42.43,45.03,44.95,43.99,11060.6042,486555.9787,0.002034,0.002128,0.002104,0.002075,523.9044736,1.087101783,
1031,42.88,48.1,44.01,48.1,14816.81353,712688.731,0.00204,0.002101,0.002073,0.002094,1161.5032,2.432187702,
1032,47.61,53.74,48.1,52.51,19003.26226,997861.3013,0.00208,0.002232,0.002095,0.002202,1442.223051,3.175775158,
1033,50,54.67,52.56,50.78,14391.83553,730817.408,0.002116,0.002278,0.002208,0.002139,2131.41909,4.559105433,
1034,50.13,53.58,50.77,50.71,10961.00869,555832.7509,0.002126,0.002206,0.002142,0.002131,1391.638675,2.965582017,
1035,50.29,53.85,50.72,50.96,13732.17887,699791.835,0.002133,0.00226,0.00214,0.002186,1504.811043,3.289516939,
1036,48.5,52.51,50.95,49.61,8147.615691,404203.2144,0.002118,0.002238,0.002188,0.002135,769.9765274,1.643899886,
1037,47.05,50.22,49.56,48.53,11130.95689,540185.3377,0.00208,0.002152,0.002135,0.002112,928.1126036,1.960173819,
1038,46.97,50.49,48.62,48.77,6110.81954,298024.669,0.002072,0.002146,0.002107,0.002144,710.6828412,1.523704012,
1039,48.41,50.39,48.78,49.42,4535.838458,224161.1366,0.002137,0.002188,0.002142,0.002188,651.7388535,1.426004611,
1040,49.43,52.4,49.61,52.4,6201.392406,324952.9621,0.002182,0.002248,0.002186,0.002248,300.463595,0.675442161,
1041,51.74,53.5,52.34,52.57,6838.83909,359517.771,0.002214,0.002304,0.00225,0.002291,744.6489204,1.705990677,
1042,51.69,54.71,52.52,53.35,8540.923309,455658.2586,0.002266,0.002376,0.002293,0.002297,1063.871423,2.443712658,
1043,53.2,56.24,53.35,56.15,11803.01669,662739.3869,0.002253,0.002365,0.002302,0.002365,893.5202116,2.1131753,
1044,52.19,58.48,56.25,52.87,18974.13466,1003162.5,0.002264,0.002455,0.00237,0.002289,1735.813087,3.973276156,
1045,51,55.15,52.82,54.56,13829.59263,754542.5741,0.002243,0.002287,0.002281,0.002279,479.5089324,1.092800857,
1046,54.52,57.24,54.57,55.64,11384.95786,633459.0551,0.002261,0.002328,0.002288,0.002298,508.4855609,1.168499819,
1047,54.07,56.49,55.67,56.17,8368.408164,470053.4866,0.002282,0.002331,0.002296,0.002304,226.8703448,0.522709274,
1048,55.48,57.68,56.16,57.07,20261.2972,1156312.231,0.002275,0.00235,0.002309,0.002334,650.2872619,1.517770469,
1049,54.55,58.12,57.01,55.07,14363.61743,791004.4117,0.002253,0.002378,0.002351,0.002265,280.5289011,0.635397961,
1050,52.32,56.86,55.03,53.17,7379.931155,392390.9395,0.002193,0.002285,0.002268,0.002209,383.1045851,0.846278028,
1051,52,53.74,53.14,52.46,16483.42358,864720.4011,0.002175,0.002231,0.002206,0.002197,317.9811244,0.69860453,
1052,51.67,55.28,52.47,53.04,9472.661763,502429.9799,0.002183,0.002328,0.002194,0.002276,480.269203,1.093092706,
1053,49.57,54.29,52.96,50.36,6586.036853,331672.8159,0.00213,0.002304,0.002278,0.00217,328.1272345,0.712036099,
1054,44.31,50.48,50.35,44.84,13205.66085,592141.8323,0.002112,0.002185,0.002177,0.00216,337.8151867,0.729680803,
1055,44.34,47.27,44.95,45.79,9180.64216,420381.6045,0.002121,0.002169,0.002166,0.002169,285.3044546,0.618825362,
1056,45.38,47.51,45.81,46.8,8905.495335,416777.1817,0.002152,0.002191,0.002169,0.002169,199.653,0.433047357,
1057,44.19,47.29,46.79,47.23,6199.20122,292788.2736,0.002112,0.002215,0.002168,0.002205,623.6410055,1.375128417,
1058,45.67,48.76,47.25,48.5,10456.28334,507129.7419,0.002179,0.002256,0.002205,0.002255,430.1167377,0.969913243,
1059,47.26,51.1,48.56,49.11,9385.607428,460927.1808,0.002231,0.002328,0.002243,0.002302,583.6186775,1.343490196,
1060,48.66,50.21,49.08,49.07,3751.417874,184082.0751,0.002264,0.002309,0.002303,0.002268,266.077,0.603462636,
1061,43.73,49.09,49.09,44.25,13500.90133,597414.884,0.00217,0.00227,0.002266,0.002191,1017.706907,2.229795832,
1062,43.64,45.31,44.25,45.05,5724.182934,257874.4412,0.00218,0.002252,0.002186,0.002252,274.900523,0.619075978,
1063,44.05,45.99,44.99,44.19,3200.139217,141414.152,0.002241,0.002291,0.002241,0.00225,433.7242386,0.975879537,
1064,43.57,47.59,44.23,47.46,3434.833348,163017.1907,0.002232,0.002343,0.002248,0.002343,530.2511738,1.2423785,
1065,45.1,48.18,47.5,45.66,4936.628071,225406.4377,0.002295,0.002354,0.002347,0.002303,556.3250188,1.281216518,
1066,44.23,46.4,45.68,44.48,6872.671157,305696.4131,0.002216,0.002316,0.002309,0.002216,252.8301343,0.560271577,
1067,43.18,45.44,44.48,44.77,7664.410744,343135.669,0.002186,0.002233,0.002214,0.002233,287.6462874,0.64231416,
1068,44.24,46.48,44.76,45.64,7087.879485,323490.8197,0.002212,0.002289,0.002237,0.002289,283.0479846,0.647896837,
1069,45.12,46.94,45.58,46.75,4698.163833,219639.1592,0.002239,0.002367,0.002286,0.002359,657.4890091,1.551016572,
1070,46.05,47.65,46.78,47.65,5600.546181,266866.0255,0.002347,0.002392,0.002358,0.002392,114.0880173,0.272898537,
1071,46.33,48.6,47.68,47.62,5932.12864,282487.9658,0.002363,0.002433,0.002391,0.002406,583.7344195,1.404465013,
1072,42.64,48.78,47.63,42.68,7539.680764,321793.575,0.002267,0.002424,0.002409,0.002267,772.6350459,1.751563649,
1073,42.2,45.63,42.65,44.94,6066.993293,272650.6786,0.00226,0.002356,0.002266,0.002332,278.7627364,0.650074701,
1074,44.16,46.53,45.01,46.3,4348.94066,201355.9526,0.002318,0.002401,0.002329,0.002401,144.2594674,0.346366981,
1075,46.26,49.9,46.31,49.03,7912.117318,387931.1121,0.002251,0.002418,0.002406,0.002296,291.8744469,0.67014373,
1076,48.49,50.17,49.04,48.73,3873.357405,188748.7064,0.002247,0.002339,0.002301,0.002262,329.5858865,0.745523275,
1077,47.15,49.05,48.87,48.33,4644.135141,224451.0514,0.002203,0.002266,0.002265,0.002203,519.0385239,1.143441868,
1078,46.84,49.87,48.29,47.09,5143.571882,242210.7999,0.0021,0.002237,0.002207,0.0021,220.0767939,0.462161267,
1079,43.26,48.19,47.07,43.86,11183.36779,490502.5111,0.002064,0.002203,0.002096,0.002176,759.7692096,1.6532578,
1080,43.61,45.78,43.86,45.56,3135.910191,142872.0683,0.002165,0.002268,0.002181,0.002253,730.363,1.645507839,
1081,43.24,45.63,45.55,43.87,8029.076149,352235.5707,0.002168,0.002263,0.002254,0.002217,1061.8266,2.354069573,
1082,42.66,44.47,43.91,43.8,4469.556369,195766.569,0.002203,0.002246,0.002213,0.002213,477.1734782,1.055984907,
1083,43.79,44.76,43.83,44.32,2522.443591,111794.6999,0.002196,0.002235,0.002216,0.00221,345.429982,0.76340026,
1084,39.88,44.61,44.32,40.29,5560.896825,224048.5331,0.002056,0.002222,0.002211,0.002072,652.6528177,1.352296638,
1085,39.09,41.09,40.32,40.74,9145.672708,372594.7061,0.002071,0.002155,0.002074,0.002096,523.8744937,1.098040939,
1086,40.01,41.54,40.81,40.62,3781.500213,153604.5387,0.002087,0.002177,0.002097,0.002154,224.5268481,0.483630831,
1087,39.18,42.81,40.49,39.66,13680.84607,542582.355,0.002096,0.002182,0.002149,0.002157,955.3321348,2.060651415,
1088,39.55,42.31,39.7,41.96,2668.447269,111968.0474,0.002151,0.002176,0.002155,0.002175,112.6213223,0.244951376,
1089,40.56,42.88,41.95,42.18,4690.304942,197837.0624,0.002171,0.002212,0.002171,0.002192,314.8692228,0.690193336,
1090,41.4,42.77,42.27,41.61,4769.407772,198455.0574,0.002192,0.002231,0.002192,0.002205,219.7845397,0.48462491,
1091,40.6,42.36,41.56,41.16,2998.419747,123414.9568,0.002173,0.002211,0.002203,0.002181,339.763272,0.741023696,
1092,40.23,41.82,41.13,41.73,2675.306771,111640.5515,0.002151,0.002201,0.002195,0.002167,108.9518445,0.236098647,
1093,41.05,43.72,41.72,41.55,8603.328388,357468.2945,0.002074,0.002206,0.002168,0.002177,455.9300423,0.992559702,
1094,39.85,41.86,41.62,41.41,6213.273921,257291.6731,0.00211,0.002164,0.002161,0.002134,637.2364319,1.359862546,
1095,40.71,42.36,41.53,42.31,2762.171887,116867.4925,0.002113,0.002168,0.002133,0.00216,242.8694789,0.524598074,
1096,41.59,42.84,42.3,42.06,6990.59105,294024.2596,0.00212,0.002183,0.002155,0.002163,339.2239919,0.733741494,
1097,41.64,42.47,42.09,41.66,2012.951408,83859.55567,0.00216,0.002194,0.002168,0.00216,80.48880809,0.173855825,
1098,39.62,41.95,41.68,39.86,3470.586311,138337.5704,0.002088,0.002167,0.002167,0.002091,231.308826,0.483666755,
1099,39.29,41.34,39.86,41.27,6191.801793,255535.66,0.00207,0.002118,0.002089,0.002101,385.2442785,0.809398229,
1100,41.1,42.73,41.28,42.37,4479.066696,189778.0559,0.002083,0.002116,0.002103,0.002093,152.864023,0.3199444,
1101,41.31,43,42.35,42.2,5363.774263,226351.2739,0.002072,0.002123,0.002089,0.002088,887.8383239,1.85380642,
1102,41.93,43.21,42.19,42.04,10089.87583,424178.38,0.002084,0.002127,0.002092,0.002107,308.6602601,0.650347168,
1103,41.3,42.44,42.06,42.25,3999.937332,168997.3523,0.002089,0.002167,0.002106,0.002164,520.0792448,1.125451486,
1104,41.87,42.91,42.27,42.38,5006.203709,212162.9132,0.002168,0.0022,0.002169,0.002188,328.175,0.7180469,
1105,42.2,43.18,42.36,42.92,3737.694854,160421.8631,0.002177,0.002215,0.00218,0.002212,751.7378717,1.662844172,
1106,41.76,43.5,42.94,41.76,6224.364342,259929.4549,0.002185,0.002239,0.002211,0.002185,519.2918484,1.134652689,
1107,40.6,41.76,41.76,41.3,4679.590196,193267.0751,0.00214,0.002178,0.002178,0.002176,675.807058,1.470556158,
1108,41.22,42.49,41.29,41.67,3760.643707,156706.0233,0.002166,0.002216,0.002177,0.002176,269.7353569,0.586944137,
1109,38.05,41.7,41.68,40.4,12687.80795,512587.4413,0.002047,0.002176,0.002174,0.002081,872.2778252,1.815210154,
1110,39.63,41.69,40.36,40.24,4305.96599,173272.0715,0.002078,0.002105,0.00208,0.002093,229.7785183,0.480926439,
1111,39.97,41.15,40.27,40.49,5913.504676,239437.8043,0.002093,0.002145,0.002093,0.002123,408.1601068,0.866523907,
1112,40.36,42.15,40.45,41.74,4990.185883,208290.3588,0.002121,0.002176,0.002122,0.00217,175.8909077,0.38168327,
1113,40.97,41.88,41.77,41.57,4240.311588,176269.7527,0.002104,0.002168,0.002168,0.002128,71.97173229,0.153155846,
1114,40.13,41.81,41.6,40.75,6533.034592,266221.1596,0.002077,0.002131,0.002128,0.00211,161.1330671,0.339990772,
1115,39.24,40.9,40.78,39.68,6409.513953,254329.5137,0.002063,0.002118,0.002111,0.002077,421.0365525,0.874492919,
1116,39.17,40.68,39.63,39.56,3675.459973,145401.1965,0.002062,0.002112,0.002081,0.00208,323.7190694,0.673335664,
1117,38.6,40.94,39.61,40.69,5398.92897,219682.4198,0.002048,0.002129,0.00208,0.002125,472.491571,1.004044588,
1118,40.1,41.2,40.63,40.87,2407.959237,98413.29402,0.002097,0.00214,0.002119,0.002112,133.5561115,0.282070508,
1119,39.97,41.89,40.84,41.74,7253.71239,302769.9551,0.002094,0.002137,0.002109,0.002133,555.0630483,1.183949482,
1120,39.77,41.94,41.7,40.15,10298.36008,413479.1573,0.00207,0.002139,0.002132,0.002093,1225.28163,2.564514452,
1121,39.64,42.09,40.09,41.47,6987.052205,289753.0549,0.002039,0.002092,0.002092,0.002061,328.1548392,0.676327124,
1122,41.14,42.88,41.52,41.97,7988.22393,335265.7584,0.002023,0.0021,0.002064,0.002042,750.5200638,1.53256197,
1123,41.12,43.53,41.98,41.27,7348.690558,303280.4593,0.002019,0.002092,0.002041,0.002045,643.6083872,1.316179152,
1124,41.01,42.61,41.31,42.49,5512.121326,234210.0351,0.002033,0.002065,0.002054,0.002065,585.6511418,1.209369608,
1125,42.42,44.02,42.48,42.92,11123.86246,477436.177,0.002045,0.002107,0.002066,0.00206,901.1259044,1.856319363,
1126,41.39,43.64,42.96,41.96,5777.580831,242427.2917,0.00202,0.002094,0.002057,0.002036,756.7350739,1.54071261,
1127,41.27,42.72,42.07,42.09,3367.136917,141722.7928,0.002021,0.002062,0.002037,0.002057,482.1809258,0.991846164,
1128,41.06,42.35,42.13,41.1,3642.011636,149686.6782,0.002004,0.002061,0.002057,0.002004,323.4137723,0.6481212,
1129,39.89,41.96,41.08,40.82,10008.1902,408534.3238,0.001967,0.002046,0.002002,0.002034,1275.727307,2.594829342,
1130,40.82,42.89,40.83,41.82,30361.31464,1269710.178,0.002035,0.002096,0.002035,0.002067,1269.168413,2.623371111,
1131,41.66,45.13,41.81,44.63,38538.55645,1719975.774,0.002072,0.002135,0.002072,0.002133,1531.998197,3.267752155,
1132,44.53,46.09,44.67,45.46,16903.59039,768437.2192,0.002093,0.002156,0.002117,0.002132,1713.20911,3.652561823,
1133,43.46,45.99,45.46,43.65,9967.363691,435075.4251,0.002066,0.002168,0.002138,0.002066,1509.029159,3.117654242,
1134,43.37,47.41,43.65,45.73,21423.81272,979710.9557,0.002084,0.002283,0.002092,0.002237,2511.854406,5.619018305,
1135,34.61,47.19,45.8,38.31,39354.77645,1507681.486,0.002,0.002283,0.002234,0.002063,5658.500751,11.67348705,
1136,30.72,38.53,38.35,32.11,38034.56409,1221289.853,0.001967,0.002136,0.002064,0.002016,7085.292605,14.28394989,
1137,31.55,37.18,32.08,36.82,17556.09116,646415.2766,0.002,0.002102,0.00201,0.002102,3815.719092,8.020641532,
1138,34.29,37.53,36.93,35.7,9591.246391,342407.4962,0.002083,0.002136,0.002091,0.002096,3643.434415,7.636638534,
1139,33.29,35.74,35.74,33.68,4288.930513,144451.1797,0.001957,0.002103,0.002093,0.002003,3116.108752,6.24156583,
1140,32.69,34.65,33.66,33.24,9832.936972,326846.825,0.001986,0.00206,0.002015,0.002034,1430.628699,2.909898774,
1141,31.45,34.51,33.42,34.4,7766.694767,267174.3,0.001987,0.00208,0.002033,0.002072,1849.122275,3.831381354,
1142,33.8,35.28,34.34,34.27,6385.908147,218845.0722,0.002021,0.00207,0.002065,0.002029,708.3224818,1.437186316,
1143,32.88,34.51,34.2,33.8,4847.773258,163854.7361,0.002011,0.002037,0.002027,0.002034,379.446731,0.771794651,
1144,33,34,33.9,33.72,3004.668241,101317.4131,0.002008,0.00204,0.002032,0.00202,207.6080294,0.419368219,
1145,33.35,34.62,33.71,34.4,5400.389015,185773.3821,0.002016,0.002065,0.002021,0.002052,465.0887208,0.954362055,
1146,33.91,35.89,34.35,35.55,7048.242168,250565.0091,0.002046,0.002147,0.002052,0.002137,823.475,1.759766075,
1147,34.35,36.05,35.6,34.51,6192.903144,213717.0875,0.00212,0.002177,0.002133,0.00212,313.6738425,0.664988546,
1148,33.56,34.98,34.46,34.4,6494.319382,223404.5867,0.002104,0.002193,0.002112,0.002186,1860.264188,4.066537516,
1149,34.19,37.29,34.38,37.23,13628.42203,507386.1523,0.002184,0.002304,0.002187,0.002304,466.6444615,1.075148839,
1150,36.8,44.06,37.25,43.04,47728.6608,2054241.561,0.002281,0.002673,0.002295,0.002592,2126.810393,5.512692539,
1151,41.38,43.31,43.19,41.96,9448.214567,396447.0832,0.0025,0.002609,0.002598,0.002529,1734.134314,4.385625681,
